STATEFIP,YEAR,QUARTER,industry,emp_weighted,total_emp,emp_share
1,1978,1,Manufacturing - Durable goods,621567.57,4143603.84,0.1500065146189265
1,1978,1,Manufacturing - Nondurable goods,493850.56,4143603.84,0.1191838262221516
1,1978,1,Mining and logging,26787.65,4143603.84,0.006464819281565296
1,1978,1,Other services,184239.23,4143603.84,0.04446352429290152
1,1978,1,Professional and business services,278114.3,4143603.84,0.06711894059833674
1,1978,1,Retail trade,686890.56,4143603.84,0.1657712914948935
1,1978,1,Transportation and warehousing,168097.62,4143603.84,0.04056797572617367
1,1978,1,Utilities,123369.28,4143603.84,0.029773425444069482
1,1978,1,Wholesale trade,154656.64,4143603.84,0.03732418589514581
1,1978,2,Construction,344230.01,4382744.34,0.07854211500732895
1,1978,2,Education and health services,613519.89,4382744.34,0.13998532481134868
1,1978,2,Financial activities,201811.31,4382744.34,0.04604679039982515
1,1978,2,Government,264008.43,4382744.34,0.060238154343267035
1,1978,2,Information,52444.770000000004,4382744.34,0.011966194222499414
1,1978,2,Leisure and hospitality,29656.81,4382744.34,0.006766721419118871
1,1978,2,Manufacturing - Durable goods,641126.14,4382744.34,0.14628417499707502
1,1978,2,Manufacturing - Nondurable goods,469135.28,4382744.34,0.10704144335281944
1,1978,2,Mining and logging,50678.16,4382744.34,0.011563111162445766
1,1978,2,Other services,177471.22,4382744.34,0.04049317191063899
1,1978,2,Professional and business services,300161.42,4382744.34,0.06848709318052533
1,1978,2,Retail trade,781420.13,4382744.34,0.17829470974800232
1,1978,2,Transportation and warehousing,190641.93,4382744.34,0.043498300427900385
1,1978,2,Utilities,105128.17,4382744.34,0.02398683606536812
1,1978,2,Wholesale trade,161310.67,4382744.34,0.03680585895183656
1,1978,3,Construction,293782.56,4427633.73,0.06635204669470254
1,1978,3,Education and health services,689227.14,4427633.73,0.1556648950725199
1,1978,3,Financial activities,226766.66,4427633.73,0.051216219278372874
1,1978,3,Government,219660.62,4427633.73,0.04961128977576923
1,1978,3,Information,67512.13,4427633.73,0.015247903082534335
1,1978,3,Leisure and hospitality,25872.62,4427633.73,0.005843441797070237
1,1978,3,Manufacturing - Durable goods,635950.84,4427633.73,0.14363221503419163
1,1978,3,Manufacturing - Nondurable goods,539028.64,4427633.73,0.12174192195432569
1,1978,3,Mining and logging,69530.36,4427633.73,0.015703728953207697
1,1978,3,Other services,190356.84,4427633.73,0.04299290582918203
1,1978,3,Professional and business services,224040.01,4427633.73,0.05060039372317276
1,1978,3,Retail trade,781566.04,4427633.73,0.17652003026004592
1,1978,3,Transportation and warehousing,201676.16,4427633.73,0.0455494226257961
1,1978,3,Utilities,106448.09,4427633.73,0.024041756046519227
1,1978,3,Wholesale trade,156215.02,4427633.73,0.03528182987258975
1,1978,4,Construction,340604.05,4359896.0,0.07812205841607231
1,1978,4,Education and health services,731168.62,4359896.0,0.16770322503105578
1,1978,4,Financial activities,150726.98,4359896.0,0.03457123289179375
1,1978,4,Government,186352.47,4359896.0,0.04274241174560127
1,1978,4,Information,59959.44,4359896.0,0.013752493178736374
1,1978,4,Leisure and hospitality,22298.0,4359896.0,0.005114342176969359
1,1978,4,Manufacturing - Durable goods,618044.54,4359896.0,0.14175671621524918
1,1978,4,Manufacturing - Nondurable goods,547494.11,4359896.0,0.12557503894588312
1,1978,4,Mining and logging,78840.12,4359896.0,0.01808302766854989
1,1978,4,Other services,198332.41,4359896.0,0.04549016994900796
1,1978,4,Professional and business services,226752.48,4359896.0,0.05200869011554404
1,1978,4,Retail trade,712500.67,4359896.0,0.16342148298950251
1,1978,4,Transportation and warehousing,179414.65,4359896.0,0.04115113066917193
1,1978,4,Utilities,125667.56999999999,4359896.0,0.02882352468957975
1,1978,4,Wholesale trade,181739.89,4359896.0,0.0416844553172828
1,1979,1,Construction,332610.59,4316738.08,0.07705137162271379
1,1979,1,Education and health services,651891.66,4316738.08,0.15101487463886157
1,1979,1,Financial activities,165458.4,4316738.08,0.03832949716513724
1,1979,1,Government,214878.49,4316738.08,0.04977797726379544
1,1979,1,Information,58243.88,4316738.08,0.013492567517554828
1,1979,1,Leisure and hospitality,23518.48,4316738.08,0.005448206391989389
1,1979,1,Manufacturing - Durable goods,630021.04,4316738.08,0.1459484055608952
1,1979,1,Manufacturing - Nondurable goods,555938.66,4316738.08,0.12878674816425276
1,1979,1,Mining and logging,41398.159999999996,4316738.08,0.009590148680042222
1,1979,1,Other services,247398.15,4316738.08,0.05731136460333956
1,1979,1,Professional and business services,294478.73,4316738.08,0.06821788223945242
1,1979,1,Retail trade,654978.72,4316738.08,0.15173001184264576
1,1979,1,Transportation and warehousing,192179.04,4316738.08,0.044519504412461365
1,1979,1,Utilities,85644.54,4316738.08,0.019840105749478316
1,1979,1,Wholesale trade,168099.54,4316738.08,0.0389413341473801
1,1979,2,Construction,360106.46,4526226.82,0.07955996778791567
1,1979,2,Education and health services,674807.09,4526226.82,0.149088217810525
1,1979,2,Financial activities,156016.61,4526226.82,0.03446946346360962
1,1979,2,Government,271309.91,4526226.82,0.05994173972925201
1,1979,2,Information,43089.47,4526226.82,0.009519953752560725
1,1979,2,Leisure and hospitality,25938.440000000002,4526226.82,0.005730698224266189
1,1979,2,Manufacturing - Durable goods,626089.24,4526226.82,0.13832476031327126
1,1979,2,Manufacturing - Nondurable goods,546933.05,4526226.82,0.12083642109654594
1,1979,2,Mining and logging,67055.83,4526226.82,0.014814951319651276
1,1979,2,Other services,260253.5,4526226.82,0.057498996482018984
1,1979,2,Professional and business services,262355.29,4526226.82,0.05796335456295139
1,1979,2,Retail trade,753020.98,4526226.82,0.16636837037698432
1,1979,2,Transportation and warehousing,213787.01,4526226.82,0.04723294225011905
1,1979,2,Utilities,91299.49,4526226.82,0.02017121404446099
1,1979,2,Wholesale trade,174164.45,4526226.82,0.038478948785867516
1,1979,3,Construction,362974.49,4537970.37,0.07998608637896416
1,1979,3,Education and health services,677409.77,4537970.37,0.1492759350035157
1,1979,3,Financial activities,244051.15,4537970.37,0.05377980244503006
1,1979,3,Government,184697.63,4537970.37,0.04070049271828983
1,1979,3,Information,65984.83,4537970.37,0.014540603974899906
1,1979,3,Leisure and hospitality,27613.56,4537970.37,0.006085002269417638
1,1979,3,Manufacturing - Durable goods,707148.48,4537970.37,0.15582924134429726
1,1979,3,Manufacturing - Nondurable goods,541168.89,4537970.37,0.11925350892055296
1,1979,3,Mining and logging,64984.49,4537970.37,0.01432016622003638
1,1979,3,Other services,236561.7,4537970.37,0.05212940603664629
1,1979,3,Professional and business services,191056.13999999998,4537970.37,0.04210167198601607
1,1979,3,Retail trade,723125.46,4537970.37,0.15934997389592914
1,1979,3,Transportation and warehousing,221549.27,4537970.37,0.04882122445413851
1,1979,3,Utilities,91865.59,4537970.37,0.02024376152989293
1,1979,3,Wholesale trade,197778.92,4537970.37,0.04358312282237312
1,1979,4,Construction,312495.92,4427730.61,0.07057699474629961
1,1979,4,Education and health services,719413.15,4427730.61,0.1624789792710537
1,1979,4,Financial activities,169921.35,4427730.61,0.03837662336914395
1,1979,4,Government,177803.45,4427730.61,0.040156790387931934
1,1979,4,Information,53584.13,4427730.61,0.012101939959712227
1,1979,4,Leisure and hospitality,19739.13,4427730.61,0.004458069322333953
1,1979,4,Manufacturing - Durable goods,668434.15,4427730.61,0.1509654061812943
1,1979,4,Manufacturing - Nondurable goods,604581.66,4427730.61,0.1365443639761092
1,1979,4,Mining and logging,66257.21,4427730.61,0.014964146610536452
1,1979,4,Other services,198418.35,4427730.61,0.04481265177964384
1,1979,4,Professional and business services,335648.01,4427730.61,0.07580587880435662
1,1979,4,Retail trade,627297.88,4427730.61,0.14167480708588095
1,1979,4,Transportation and warehousing,157447.07,4427730.61,0.03555931556549688
1,1979,4,Utilities,111792.21,4427730.61,0.025248195937557276
1,1979,4,Wholesale trade,204896.94,4427730.61,0.04627583700264908
1,1980,1,Construction,275531.27,4410293.92,0.06247458219292559
1,1980,1,Education and health services,775884.35,4410293.92,0.17592576913785374
1,1980,1,Financial activities,153757.8,4410293.92,0.034863390692110606
1,1980,1,Government,179223.58,4410293.92,0.04063755914027607
1,1980,1,Information,87632.31,4410293.92,0.019869947806109033
1,1980,1,Leisure and hospitality,19116.5,4410293.92,0.004334518366975414
1,1980,1,Manufacturing - Durable goods,697368.52,4410293.92,0.15812291258810252
1,1980,1,Manufacturing - Nondurable goods,558715.97,4410293.92,0.1266845203822606
1,1980,1,Mining and logging,85950.25,4410293.92,0.01948855372432865
1,1980,1,Other services,225409.18,4410293.92,0.051109786351835704
1,1980,1,Professional and business services,313669.93,4410293.92,0.07112222806229658
1,1980,1,Retail trade,575512.24,4410293.92,0.13049294456093757
1,1980,1,Transportation and warehousing,148566.54,4410293.92,0.03368631268004016
1,1980,1,Utilities,86683.33,4410293.92,0.01965477393851338
1,1980,1,Wholesale trade,227272.15,4410293.92,0.051532200375434385
1,1980,2,Construction,346943.89,4405523.5200000005,0.0787520230966784
1,1980,2,Education and health services,669817.3,4405523.5200000005,0.15204034139397807
1,1980,2,Financial activities,166354.32,4405523.5200000005,0.03776039765644015
1,1980,2,Government,202098.37,4405523.5200000005,0.04587386018540652
1,1980,2,Information,97151.95,4405523.5200000005,0.022052305375048816
1,1980,2,Leisure and hospitality,26444.49,4405523.5200000005,0.00600257605706756
1,1980,2,Manufacturing - Durable goods,669864.49,4405523.5200000005,0.1520510529472783
1,1980,2,Manufacturing - Nondurable goods,510834.2,4405523.5200000005,0.11595312059530213
1,1980,2,Mining and logging,75308.64,4405523.5200000005,0.01709414094786174
1,1980,2,Other services,255276.04,4405523.5200000005,0.057944541401517696
1,1980,2,Professional and business services,277118.52,4405523.5200000005,0.06290251742884805
1,1980,2,Retail trade,608062.28,4405523.5200000005,0.13802270654998114
1,1980,2,Transportation and warehousing,175092.59,4405523.5200000005,0.039743878157754105
1,1980,2,Utilities,104332.68,4405523.5200000005,0.02368224333075402
1,1980,2,Wholesale trade,220823.76,4405523.5200000005,0.05012429487608319
1,1980,3,Construction,360909.17,4413972.1899999995,0.08176516626399498
1,1980,3,Education and health services,654342.03,4413972.1899999995,0.14824335130212954
1,1980,3,Financial activities,220080.87,4413972.1899999995,0.04986004907294172
1,1980,3,Government,212731.68,4413972.1899999995,0.048195065769093576
1,1980,3,Information,76903.99,4413972.1899999995,0.017422853314352216
1,1980,3,Leisure and hospitality,34898.42,4413972.1899999995,0.007906352486557012
1,1980,3,Manufacturing - Durable goods,641465.14,4413972.1899999995,0.1453260492789829
1,1980,3,Manufacturing - Nondurable goods,479826.95,4413972.1899999995,0.10870638267433218
1,1980,3,Mining and logging,47299.48,4413972.1899999995,0.010715853649272767
1,1980,3,Other services,232392.44,4413972.1899999995,0.05264927598014613
1,1980,3,Professional and business services,224329.48,4413972.1899999995,0.050822585721818976
1,1980,3,Retail trade,684842.71,4413972.1899999995,0.1551533812450232
1,1980,3,Transportation and warehousing,210493.54,4413972.1899999995,0.04768800774886623
1,1980,3,Utilities,129906.22,4413972.1899999995,0.029430683839446668
1,1980,3,Wholesale trade,203550.07,4413972.1899999995,0.046114941653042
1,1980,4,Construction,292409.71,4438336.4399999995,0.06588272744821483
1,1980,4,Education and health services,740684.09,4438336.4399999995,0.16688326809222243
1,1980,4,Financial activities,189776.88,4438336.4399999995,0.042758561133324095
1,1980,4,Government,215527.85,4438336.4399999995,0.04856050299783043
1,1980,4,Information,64372.89,4438336.4399999995,0.014503832882033614
1,1980,4,Leisure and hospitality,21047.58,4438336.4399999995,0.004742222741455806
1,1980,4,Manufacturing - Durable goods,581497.69,4438336.4399999995,0.13101703709509682
1,1980,4,Manufacturing - Nondurable goods,532789.09,4438336.4399999995,0.12004251980501056
1,1980,4,Mining and logging,90417.41,4438336.4399999995,0.020371914392321284
1,1980,4,Other services,236607.31,4438336.4399999995,0.053309908610713615
1,1980,4,Professional and business services,281255.2,4438336.4399999995,0.06336950877928489
1,1980,4,Retail trade,687730.82,4438336.4399999995,0.15495238571864553
1,1980,4,Transportation and warehousing,178010.77,4438336.4399999995,0.04010754308657142
1,1980,4,Utilities,117089.47,4438336.4399999995,0.02638138671614539
1,1980,4,Wholesale trade,209119.68,4438336.4399999995,0.04711668050112939
1,1981,1,Construction,272026.77,4412266.52,0.06165238857783234
1,1981,1,Education and health services,779544.25,4412266.52,0.17667660066917265
1,1981,1,Financial activities,181903.79,4412266.52,0.041226836406065524
1,1981,1,Government,174237.86,4412266.52,0.03948942322731674
1,1981,1,Information,72869.89,4412266.52,0.01651529654196864
1,1981,1,Leisure and hospitality,23483.91,4412266.52,0.005322414204480105
1,1981,1,Manufacturing - Durable goods,640364.65,4412266.52,0.14513281260262584
1,1981,1,Manufacturing - Nondurable goods,550108.63,4412266.52,0.12467710812718541
1,1981,1,Mining and logging,65015.98,4412266.52,0.014735279409186735
1,1981,1,Other services,197678.12,4412266.52,0.04480194455705727
1,1981,1,Professional and business services,311941.31,4412266.52,0.07069865534777352
1,1981,1,Retail trade,655854.69,4412266.52,0.14864348901570887
1,1981,1,Transportation and warehousing,149120.19,4412266.52,0.033796732206466985
1,1981,1,Utilities,117750.45,4412266.52,0.026687066492075827
1,1981,1,Wholesale trade,220366.03,4412266.52,0.049943952615083644
1,1981,2,Construction,339758.39,4377892.96,0.07760774260684529
1,1981,2,Education and health services,638034.84,4377892.96,0.1457401644648708
1,1981,2,Financial activities,194969.26,4377892.96,0.04453495363669193
1,1981,2,Government,174367.78,4377892.96,0.03982915562193188
1,1981,2,Information,91416.9,4377892.96,0.020881483589310964
1,1981,2,Leisure and hospitality,32694.31,4377892.96,0.007468046911772827
1,1981,2,Manufacturing - Durable goods,582566.39,4377892.96,0.13307003970238687
1,1981,2,Manufacturing - Nondurable goods,551706.32,4377892.96,0.12602097059951872
1,1981,2,Mining and logging,31860.3,4377892.96,0.007277542025604938
1,1981,2,Other services,236328.19,4377892.96,0.05398217639382394
1,1981,2,Professional and business services,301448.83,4377892.96,0.06885705812231645
1,1981,2,Retail trade,678371.96,4377892.96,0.1549539849873351
1,1981,2,Transportation and warehousing,173223.11,4377892.96,0.03956768965863432
1,1981,2,Utilities,122630.09,4377892.96,0.028011212498900383
1,1981,2,Wholesale trade,228516.29,4377892.96,0.05219777918005561
1,1981,3,Construction,325061.34,4287685.91,0.075812768664298
1,1981,3,Education and health services,587002.33,4287685.91,0.1369042281364308
1,1981,3,Financial activities,202022.09,4287685.91,0.0471168117815794
1,1981,3,Government,182608.2,4287685.91,0.04258898712102725
1,1981,3,Information,60491.74,4287685.91,0.014108248894565132
1,1981,3,Leisure and hospitality,38204.44,4287685.91,0.00891027020213801
1,1981,3,Manufacturing - Durable goods,594907.22,4287685.91,0.1387478543175286
1,1981,3,Manufacturing - Nondurable goods,540590.64,4287685.91,0.12607981352813225
1,1981,3,Mining and logging,42908.04,4287685.91,0.010007272197790252
1,1981,3,Other services,189802.08,4287685.91,0.04426678725634546
1,1981,3,Professional and business services,302461.34,4287685.91,0.07054186018956786
1,1981,3,Retail trade,702185.61,4287685.91,0.16376796825586507
1,1981,3,Transportation and warehousing,167200.07,4287685.91,0.038995409997277526
1,1981,3,Utilities,145870.85,4287685.91,0.034020880508012774
1,1981,3,Wholesale trade,206369.92,4287685.91,0.04813083894944161
1,1981,4,Construction,269126.49,4388242.07,0.061328998197221145
1,1981,4,Education and health services,724775.53,4388242.07,0.1651630695022255
1,1981,4,Financial activities,210298.01,4388242.07,0.04792306500994828
1,1981,4,Government,186955.37,4388242.07,0.042603704858971005
1,1981,4,Information,92343.22,4388242.07,0.021043328632962127
1,1981,4,Leisure and hospitality,19774.43,4388242.07,0.004506230441384925
1,1981,4,Manufacturing - Durable goods,575955.71,4388242.07,0.13124975806086284
1,1981,4,Manufacturing - Nondurable goods,561949.9,4388242.07,0.12805809046901553
1,1981,4,Mining and logging,59444.27,4388242.07,0.01354626045048604
1,1981,4,Other services,202444.13999999998,4388242.07,0.04613331187538612
1,1981,4,Professional and business services,279373.11,4388242.07,0.06366401523514859
1,1981,4,Retail trade,743171.36,4388242.07,0.1693551422517582
1,1981,4,Transportation and warehousing,151042.16,4388242.07,0.03441974202667448
1,1981,4,Utilities,134715.04,4388242.07,0.03069909039908548
1,1981,4,Wholesale trade,176873.33,4388242.07,0.04030619258886964
1,1982,1,Construction,247472.22,4253755.569999999,0.05817734844599922
1,1982,1,Education and health services,654295.96,4253755.569999999,0.15381606893787741
1,1982,1,Financial activities,198676.81,4253755.569999999,0.04670621212962644
1,1982,1,Government,212728.77,4253755.569999999,0.050009636543361616
1,1982,1,Information,83874.14,4253755.569999999,0.019717667980626356
1,1982,1,Leisure and hospitality,39479.92,4253755.569999999,0.009281191490746611
1,1982,1,Manufacturing - Durable goods,623072.08,4253755.569999999,0.14647576000705656
1,1982,1,Manufacturing - Nondurable goods,575293.21,4253755.569999999,0.13524359839980182
1,1982,1,Mining and logging,71556.61,4253755.569999999,0.016821984437624848
1,1982,1,Other services,165780.01,4253755.569999999,0.038972622491329476
1,1982,1,Professional and business services,246675.3,4253755.569999999,0.05799000340774165
1,1982,1,Retail trade,700428.46,4253755.569999999,0.1646611913810553
1,1982,1,Transportation and warehousing,146853.03,4253755.569999999,0.03452314727148274
1,1982,1,Utilities,133761.45,4253755.569999999,0.031445495115743106
1,1982,1,Wholesale trade,153807.6,4253755.569999999,0.036158071959926937
1,1982,2,Construction,304206.68,4253525.09,0.07151872236869772
1,1982,2,Education and health services,620562.23,4253525.09,0.14589363336751823
1,1982,2,Financial activities,206435.33,4253525.09,0.04853276415021687
1,1982,2,Government,230101.72,4253525.09,0.05409671158187526
1,1982,2,Information,48907.6,4253525.09,0.011498133657417782
1,1982,2,Leisure and hospitality,34837.57,4253525.09,0.008190282004425651
1,1982,2,Manufacturing - Durable goods,518700.03,4253525.09,0.12194591991932979
1,1982,2,Manufacturing - Nondurable goods,570510.58,4253525.09,0.13412653456335907
1,1982,2,Mining and logging,51804.27,4253525.09,0.012179138221563893
1,1982,2,Other services,187287.36,4253525.09,0.0440310932784459
1,1982,2,Professional and business services,257260.74,4253525.09,0.060481773248456376
1,1982,2,Retail trade,730053.29,4253525.09,0.17163488507834335
1,1982,2,Transportation and warehousing,203901.84,4253525.09,0.0479371428839979
1,1982,2,Utilities,95966.64,4253525.09,0.022561672487983374
1,1982,2,Wholesale trade,192989.21,4253525.09,0.04537159318836885
1,1982,3,Construction,270933.91,4238678.529999999,0.06391942868099507
1,1982,3,Education and health services,600373.92,4238678.529999999,0.14164176777048487
1,1982,3,Financial activities,210652.84,4238678.529999999,0.04969776276003645
1,1982,3,Government,228761.01,4238678.529999999,0.05396988905407744
1,1982,3,Information,65829.61,4238678.529999999,0.015530691826256523
1,1982,3,Leisure and hospitality,33975.96,4238678.529999999,0.008015696344870014
1,1982,3,Manufacturing - Durable goods,497548.53,4238678.529999999,0.11738293585571824
1,1982,3,Manufacturing - Nondurable goods,552519.6,4238678.529999999,0.13035185284504228
1,1982,3,Mining and logging,51339.22,4238678.529999999,0.012112081545377306
1,1982,3,Other services,184056.05,4238678.529999999,0.043422979284064744
1,1982,3,Professional and business services,251675.57,4238678.529999999,0.05937595130621997
1,1982,3,Retail trade,750609.94,4238678.529999999,0.1770858381185138
1,1982,3,Transportation and warehousing,213384.34,4238678.529999999,0.05034218530368238
1,1982,3,Utilities,94596.49,4238678.529999999,0.02231744854687058
1,1982,3,Wholesale trade,232421.54,4238678.529999999,0.0548334907577905
1,1982,4,Construction,282988.25,4457315.25,0.06348849792484389
1,1982,4,Education and health services,807879.97,4457315.25,0.18124811118082795
1,1982,4,Financial activities,182559.49,4457315.25,0.04095727579511007
1,1982,4,Government,179081.31,4457315.25,0.04017694507921556
1,1982,4,Information,105148.37,4457315.25,0.023590068034788428
1,1982,4,Leisure and hospitality,57123.93,4457315.25,0.01281577065925503
1,1982,4,Manufacturing - Durable goods,437389.77,4457315.25,0.09812852478854844
1,1982,4,Manufacturing - Nondurable goods,552616.27,4457315.25,0.12397962428167943
1,1982,4,Mining and logging,28560.94,4457315.25,0.006407655370573127
1,1982,4,Other services,194331.76,4457315.25,0.043598388065551344
1,1982,4,Professional and business services,254731.54,4457315.25,0.05714909664511614
1,1982,4,Retail trade,907860.16,4457315.25,0.2036786964978526
1,1982,4,Transportation and warehousing,166918.77,4457315.25,0.03744827561837812
1,1982,4,Utilities,109834.79,4457315.25,0.024641467753486808
1,1982,4,Wholesale trade,190289.93,4457315.25,0.042691602304773035
1,1983,1,Construction,353911.64,4266076.29,0.0829595196948529
1,1983,1,Education and health services,703861.15,4266076.29,0.16499028665987595
1,1983,1,Financial activities,221387.29,4266076.29,0.05189482675660261
1,1983,1,Government,215091.03,4266076.29,0.050418936600873585
1,1983,1,Information,76377.66,4266076.29,0.01790349136020725
1,1983,1,Leisure and hospitality,47195.51,4266076.29,0.011062978435390334
1,1983,1,Manufacturing - Durable goods,487615.92,4266076.29,0.11430079699770207
1,1983,1,Manufacturing - Nondurable goods,544823.6,4266076.29,0.1277107025200433
1,1983,1,Mining and logging,37386.87,4266076.29,0.00876376029365382
1,1983,1,Other services,159520.1,4266076.29,0.03739269744751799
1,1983,1,Professional and business services,254312.63999999998,4266076.29,0.05961277359153837
1,1983,1,Retail trade,717555.11,4266076.29,0.16820025269637173
1,1983,1,Transportation and warehousing,163636.42,4266076.29,0.038357593459726905
1,1983,1,Utilities,92437.79,4266076.29,0.021668105236814693
1,1983,1,Wholesale trade,190963.56,4266076.29,0.0447632782488285
1,1983,2,Construction,365065.87,4353330.74,0.08385897874600724
1,1983,2,Education and health services,601385.35,4353330.74,0.13814373083906784
1,1983,2,Financial activities,248347.26,4353330.74,0.05704764347861151
1,1983,2,Government,257245.71,4353330.74,0.05909169906075181
1,1983,2,Information,50879.5,4353330.74,0.011687487819958287
1,1983,2,Leisure and hospitality,29548.42,4353330.74,0.006787543093957524
1,1983,2,Manufacturing - Durable goods,495728.77,4353330.74,0.11387344532430357
1,1983,2,Manufacturing - Nondurable goods,464484.01,4353330.74,0.1066962373734094
1,1983,2,Mining and logging,62747.86,4353330.74,0.014413758969298987
1,1983,2,Other services,195176.64,4353330.74,0.04483386438035719
1,1983,2,Professional and business services,328946.57,4353330.74,0.07556204424752712
1,1983,2,Retail trade,758128.92,4353330.74,0.17414916652990164
1,1983,2,Transportation and warehousing,201972.41,4353330.74,0.046394915080584936
1,1983,2,Utilities,85856.41,4353330.74,0.019722004857365832
1,1983,2,Wholesale trade,207817.04,4353330.74,0.047737480198897085
1,1983,3,Construction,318208.04,4552749.47,0.06989359772524448
1,1983,3,Education and health services,618143.32,4552749.47,0.1357736295557682
1,1983,3,Financial activities,208103.36,4552749.47,0.04570938097325175
1,1983,3,Government,257070.95,4552749.47,0.05646498927602973
1,1983,3,Information,103214.69,4552749.47,0.02267084773280969
1,1983,3,Leisure and hospitality,42374.3,4552749.47,0.00930740869428952
1,1983,3,Manufacturing - Durable goods,439635.94,4552749.47,0.09656493134466282
1,1983,3,Manufacturing - Nondurable goods,613173.56,4552749.47,0.13468203423897165
1,1983,3,Mining and logging,56647.56,4552749.47,0.012442494447207086
1,1983,3,Other services,227317.5,4552749.47,0.049929718623414616
1,1983,3,Professional and business services,347284.82,4552749.47,0.07628023950986261
1,1983,3,Retail trade,833419.78,4552749.47,0.18305856394948963
1,1983,3,Transportation and warehousing,185298.11,4552749.47,0.04070026502029333
1,1983,3,Utilities,98212.76,4552749.47,0.021572186356215203
1,1983,3,Wholesale trade,204644.78,4552749.47,0.04494971255248974
1,1983,4,Construction,333576.16,4624411.38,0.07213375553971584
1,1983,4,Education and health services,757996.11,4624411.38,0.1639119117469173
1,1983,4,Financial activities,184579.66,4624411.38,0.03991419552297702
1,1983,4,Government,199188.43,4624411.38,0.04307325054632142
1,1983,4,Information,76575.63,4624411.38,0.01655900042353066
1,1983,4,Leisure and hospitality,63717.69,4624411.38,0.013778551422905634
1,1983,4,Manufacturing - Durable goods,520232.29,4624411.38,0.1124969746960531
1,1983,4,Manufacturing - Nondurable goods,590136.98,4624411.38,0.12761342612213708
1,1983,4,Mining and logging,44126.6,4624411.38,0.009542100901931437
1,1983,4,Other services,255758.28,4624411.38,0.05530612633342322
1,1983,4,Professional and business services,326673.35,4624411.38,0.07064106610688256
1,1983,4,Retail trade,817627.72,4624411.38,0.17680687395938377
1,1983,4,Transportation and warehousing,126969.03,4624411.38,0.027456257578883477
1,1983,4,Utilities,117825.24,4624411.38,0.025478970255453356
1,1983,4,Wholesale trade,209428.21,4624411.38,0.04528753884348412
1,1984,1,Construction,377549.75,4523461.13,0.08346479369438066
1,1984,1,Education and health services,743695.78,4523461.13,0.16440857092100183
1,1984,1,Financial activities,207157.9,4523461.13,0.045796325876685494
1,1984,1,Government,205874.69,4523461.13,0.045512647082257565
1,1984,1,Information,67853.84,4523461.13,0.015000425128003697
1,1984,1,Leisure and hospitality,28931.84,4523461.13,0.006395951942224382
1,1984,1,Manufacturing - Durable goods,537163.97,4523461.13,0.11875065454580351
1,1984,1,Manufacturing - Nondurable goods,538496.0,4523461.13,0.1190451259608812
1,1984,1,Mining and logging,43677.49,4523461.13,0.009655767728460617
1,1984,1,Other services,199048.93,4523461.13,0.04400367866099028
1,1984,1,Professional and business services,275794.21,4523461.13,0.06096973137912208
1,1984,1,Retail trade,768388.27,4523461.13,0.16986733121325617
1,1984,1,Transportation and warehousing,160656.4,4523461.13,0.03551625522644869
1,1984,1,Utilities,128901.69,4523461.13,0.02849625238185699
1,1984,1,Wholesale trade,240270.37,4523461.13,0.05311648825862686
1,1984,2,Construction,366305.94,4717230.11,0.07765276050949314
1,1984,2,Education and health services,693189.2,4717230.11,0.14694835397800848
1,1984,2,Financial activities,239321.03,4717230.11,0.05073338048374324
1,1984,2,Government,194857.81,4717230.11,0.041307675363752815
1,1984,2,Information,93242.75,4717230.11,0.019766419662745685
1,1984,2,Leisure and hospitality,21621.350000000002,4717230.11,0.004583484268483142
1,1984,2,Manufacturing - Durable goods,568383.18,4717230.11,0.1204908742516273
1,1984,2,Manufacturing - Nondurable goods,511803.7,4717230.11,0.10849665758620369
1,1984,2,Mining and logging,48484.33,4717230.11,0.010278135445887756
1,1984,2,Other services,265491.01,4717230.11,0.0562811234154528
1,1984,2,Professional and business services,278632.35,4717230.11,0.05906694045078076
1,1984,2,Retail trade,904988.27,4717230.11,0.1918473868979862
1,1984,2,Transportation and warehousing,183892.41,4717230.11,0.03898313326080249
1,1984,2,Utilities,127476.52,4717230.11,0.027023595844892966
1,1984,2,Wholesale trade,219540.26,4717230.11,0.04654007858013948
1,1984,3,Construction,343890.54,4628476.74,0.07429885885091429
1,1984,3,Education and health services,613937.14,4628476.74,0.13264345366462832
1,1984,3,Financial activities,183851.27,4628476.74,0.03972176599941172
1,1984,3,Government,187495.69,4628476.74,0.04050915679874412
1,1984,3,Information,146020.62,4628476.74,0.031548310211449826
1,1984,3,Leisure and hospitality,46755.44,4628476.74,0.010101690605017494
1,1984,3,Manufacturing - Durable goods,666718.99,4628476.74,0.14404717306627318
1,1984,3,Manufacturing - Nondurable goods,557308.98,4628476.74,0.12040872436144077
1,1984,3,Mining and logging,37739.03,4628476.74,0.00815366093856615
1,1984,3,Other services,311857.99,4628476.74,0.06737810461590436
1,1984,3,Professional and business services,300535.24,4628476.74,0.06493178142232599
1,1984,3,Retail trade,762093.52,4628476.74,0.16465320294555483
1,1984,3,Transportation and warehousing,189685.35,4628476.74,0.040982241168181825
1,1984,3,Utilities,106985.04000000001,4628476.74,0.02311452471510098
1,1984,3,Wholesale trade,173601.9,4628476.74,0.037507350636486074
1,1984,4,Construction,275272.77999999997,4824237.16,0.05706037470181088
1,1984,4,Education and health services,903015.34,4824237.16,0.18718303227032893
1,1984,4,Financial activities,251869.57,4824237.16,0.05220920150617139
