STATEFIP,YEAR,QUARTER,bartik_shock
6,1999,4,0.02338019161287277
6,2000,1,0.02735030258421127
6,2000,2,0.02685419227412451
6,2000,3,0.02208873464778693
6,2000,4,0.01653242095237221
6,2001,1,0.011069026655636164
6,2001,2,-0.002244313780716749
6,2001,3,-0.007843462303647311
6,2001,4,-0.013143823523398575
6,2002,1,-0.017839732556214075
6,2002,2,-0.011779092057416942
6,2002,3,-0.009875245657041301
6,2002,4,-0.004671087662744109
6,2003,1,-0.006680609860643824
6,2003,2,-0.00778874469673522
6,2003,3,-0.007626948504024523
6,2003,4,-0.0046047060297209836
6,2004,1,0.005489208551470073
6,2004,2,0.011431521925134802
6,2004,3,0.01409832944286246
6,2004,4,0.018280663949087336
6,2005,1,0.01911617440858618
6,2005,2,0.019535196939928074
6,2005,3,0.021666015048368074
6,2005,4,0.022007508094479027
6,2006,1,0.027547004330156753
6,2006,2,0.02365569326503536
6,2006,3,0.02148221883881603
6,2006,4,0.01803822995574255
6,2007,1,0.011439984584164163
6,2007,2,0.01143483530817473
6,2007,3,0.00924190655851609
6,2007,4,0.0076234012253613434
6,2008,1,0.003807150525030086
6,2008,2,-0.0033904071840289186
6,2008,3,-0.01134243716839051
6,2008,4,-0.026734683941147277
6,2009,1,-0.043414312021187035
6,2009,2,-0.05428393900773049
6,2009,3,-0.05657015801438726
6,2009,4,-0.046208745129030275
6,2010,1,-0.02627847050282621
6,2010,2,-0.008149453996648043
6,2010,3,0.0025120616819198673
6,2010,4,0.011147677270691382
6,2011,1,0.015989115427309807
6,2011,2,0.017480855746205146
6,2011,3,0.018740663771439205
6,2011,4,0.016794137234057656
6,2012,1,0.020645760422033144
6,2012,2,0.018202631286677134
6,2012,3,0.016616776112477517
6,2012,4,0.01736481111942697
6,2013,1,0.012687174522280412
6,2013,2,0.015848080442982217
6,2013,3,0.018439424279346365
6,2013,4,0.018445261693024226
6,2014,1,0.01945399469479382
6,2014,2,0.019227707007853
6,2014,3,0.020713296889545353
6,2014,4,0.02190801835135363
6,2015,1,0.022971167507425283
6,2015,2,0.021120085328913546
6,2015,3,0.019795145137955886
6,2015,4,0.022223527474907183
6,2016,1,0.021885791716728498
6,2016,2,0.020484826900051278
6,2016,3,0.01819578556628406
6,2016,4,0.016786967208679827
6,2017,1,0.0188920974858646
6,2017,2,0.016904257711657007
6,2017,3,0.01605406960945325
6,2017,4,0.014631056479954404
6,2018,1,0.013880709213874156
6,2018,2,0.017595682638393353
6,2018,3,0.017338488948933584
6,2018,4,0.01520974561143274
6,2019,1,0.015084941687616258
6,2019,2,0.015421256272345604
6,2019,3,0.013532110888588994
6,2019,4,0.016219065066073513
6,2020,1,0.013425313397147861
6,2020,2,-0.09257028423483735
6,2020,3,-0.049113385925164794
6,2020,4,-0.03727741067570103
6,2021,1,-0.034470348148488726
6,2021,2,0.0819464089560685
6,2021,3,0.04059704218583879
6,2021,4,0.03802395618797301
6,2022,1,0.04065651171765737
6,2022,2,0.04053808940224391
6,2022,3,0.038904154207384176
6,2022,4,0.033055747689385954
6,2023,1,0.029354128193976044
6,2023,2,0.024030858212790638
6,2023,3,0.019067372537734315
6,2023,4,0.01586058130448886
6,2024,1,0.012612665294361778
6,2024,2,0.012281110769375167
6,2024,3,0.009076536084751036
6,2024,4,0.01068914741288403
6,2025,1,0.005164998698145643
6,2025,2,0.0031044274403186417
6,2025,3,0.005092879705962435
6,2025,4,0.0005269135897340489
8,1978,1,0.04226443218657265
8,1978,2,0.056129637065900996
8,1978,3,0.04863315328249394
8,1978,4,0.0525946605960586
8,1979,1,0.058673138804197875
8,1979,2,0.04188338309824912
8,1979,3,0.03618558515375288
8,1979,4,0.029988919354995768
8,1980,1,0.024482747395262516
8,1980,2,0.010936600925075205
8,1980,3,0.00038764040313598176
8,1980,4,0.005420481839277581
8,1981,1,0.009163807354997864
8,1981,2,0.015643363032561676
8,1981,3,0.022466730513583374
8,1981,4,0.013455748656757948
8,1982,1,0.0027018690094116117
8,1982,2,-0.005611549288834408
8,1982,3,-0.020506449600599656
8,1982,4,-0.026819453407603066
8,1983,1,-0.018052762464222827
8,1983,2,-0.004913632640605832
8,1983,3,0.015824793292910044
8,1983,4,0.03723152630784428
8,1984,1,0.053084023260364155
8,1984,2,0.05714198919005403
8,1984,3,0.054484369192977396
8,1984,4,0.05031505213946222
8,1985,1,0.04400308681165983
8,1985,2,0.038945561275204967
8,1985,3,0.03482988570347713
8,1985,4,0.032912001127405645
8,1986,1,0.02773000566423206
8,1986,2,0.021013967947638514
8,1986,3,0.019536907432888613
8,1986,4,0.020638472623091642
8,1987,1,0.023924013411168416
8,1987,2,0.029553349843637538
8,1987,3,0.032580739991127414
8,1987,4,0.03489162913506652
8,1988,1,0.035800804816652924
8,1988,2,0.03566998941802351
8,1988,3,0.0361442861279621
8,1988,4,0.03378362496070619
8,1989,1,0.034555527593951654
8,1989,2,0.031001383612850823
8,1989,3,0.02619696883696565
8,1989,4,0.021638401352676806
8,1990,1,0.020797827971051206
8,1990,2,0.016288757598679843
8,1990,3,0.010574980236154632
8,1990,4,0.005089617159873097
8,1991,1,-0.005196276922942878
8,1991,2,-0.012830137441290463
8,1991,3,-0.013549326525396792
8,1991,4,-0.00860636320649315
8,1992,1,-0.005146263962300575
8,1992,2,0.0030644360417309492
8,1992,3,0.005084510219023571
8,1992,4,0.008184823118685148
8,1993,1,0.01661966768282759
8,1993,2,0.01947327454966808
8,1993,3,0.02626045464604054
8,1993,4,0.02906743571042212
8,1994,1,0.03094585153284445
8,1994,2,0.03564550586817853
8,1994,3,0.03742609921927736
8,1994,4,0.0392632779036171
8,1995,1,0.03837882199983371
8,1995,2,0.030285888459684402
8,1995,3,0.026510545951397565
8,1995,4,0.023586435120863565
8,1996,1,0.019907700477217884
8,1996,2,0.02454531196563517
8,1996,3,0.02867757068237341
8,1996,4,0.029989422766226816
8,1997,1,0.030932605936359523
8,1997,2,0.03242465792725776
8,1997,3,0.03024116421175653
8,1997,4,0.031246601095510338
8,1998,1,0.03182084306247469
8,1998,2,0.030071344231063116
8,1998,3,0.030616284905392636
8,1998,4,0.027989881666211375
8,1999,1,0.029531420105794015
8,1999,2,0.029263251712583385
8,1999,3,0.02889824363568719
8,1999,4,0.028749727439456564
8,2000,1,0.026174386571662444
8,2000,2,0.024876300819959764
8,2000,3,0.021552363613779723
8,2000,4,0.0175945520283596
8,2001,1,0.012566209053396966
8,2001,2,0.0030098655249620673
8,2001,3,-0.0036325933885448863
8,2001,4,-0.013346021688836925
8,2002,1,-0.01822706921673377
8,2002,2,-0.016181077412467423
8,2002,3,-0.013300866527055923
8,2002,4,-0.005737217324868779
8,2003,1,-0.003982889582454918
8,2003,2,-0.004323897979418538
8,2003,3,-0.0025857550323022073
8,2003,4,0.0019994686148424976
8,2004,1,0.005975817738735963
8,2004,2,0.012632744202586775
8,2004,3,0.015361892611644222
8,2004,4,0.017839215653498074
8,2005,1,0.018266013712535722
8,2005,2,0.019644556872072987
8,2005,3,0.02278051494753649
8,2005,4,0.022819588277380985
8,2006,1,0.024625987244346843
8,2006,2,0.021991662550462122
8,2006,3,0.018048099978108755
8,2006,4,0.015393396174513106
8,2007,1,0.013325343396686444
8,2007,2,0.011448643924185297
8,2007,3,0.009372736616749021
8,2007,4,0.007859679265240893
8,2008,1,0.0025130235296610256
8,2008,2,-0.003991808581251982
8,2008,3,-0.009910947992040918
8,2008,4,-0.025493596710099785
8,2009,1,-0.0442935768618635
8,2009,2,-0.05807285056423252
8,2009,3,-0.06017208561001197
8,2009,4,-0.04987275179501117
8,2010,1,-0.030132072003548702
8,2010,2,-0.00991255525486262
8,2010,3,-0.0015339592090456756
8,2010,4,0.007909878680726859
8,2011,1,0.012721755180746957
8,2011,2,0.015576363930937073
8,2011,3,0.01787389204243601
8,2011,4,0.018896659484301238
8,2012,1,0.023677740820378913
8,2012,2,0.020405759483246497
8,2012,3,0.01886516045301283
8,2012,4,0.018738339467326046
8,2013,1,0.016132648246407977
8,2013,2,0.0183370065528747
8,2013,3,0.019367805309122462
8,2013,4,0.01974648365420558
8,2014,1,0.018562781181545182
8,2014,2,0.019878093017159107
8,2014,3,0.021571024163368997
8,2014,4,0.023490153967374743
8,2015,1,0.02424168233268091
8,2015,2,0.023966423847546072
8,2015,3,0.021780569867419934
8,2015,4,0.019827248713755567
8,2016,1,0.01816481288618941
8,2016,2,0.017137635766523565
8,2016,3,0.018526460900995075
8,2016,4,0.018066961963889027
8,2017,1,0.018755417460289074
8,2017,2,0.0169086633752933
8,2017,3,0.015666833590565865
8,2017,4,0.01528505306942473
8,2018,1,0.015281165362097275
8,2018,2,0.018228527684484096
8,2018,3,0.018772746278457434
8,2018,4,0.018362380027245717
8,2019,1,0.016820455785740762
8,2019,2,0.014209344125097997
8,2019,3,0.01337901035304672
8,2019,4,0.01337945429262733
8,2020,1,0.01181078632190674
8,2020,2,-0.08774097701079404
8,2020,3,-0.05603014189474022
8,2020,4,-0.04608348248654772
8,2021,1,-0.037876168614889315
8,2021,2,0.07477662677785081
8,2021,3,0.04355209400251447
8,2021,4,0.04162520033756509
8,2022,1,0.041837049109073286
8,2022,2,0.0404454018722969
8,2022,3,0.0386911693997273
8,2022,4,0.03238990376487032
8,2023,1,0.025356862862187562
8,2023,2,0.021490146435557137
8,2023,3,0.01668181621021945
8,2023,4,0.01333319693801647
8,2024,1,0.013760533242975926
8,2024,2,0.01121834512476021
8,2024,3,0.010069313565173129
8,2024,4,0.010684996800358209
8,2025,1,0.008414910972934236
8,2025,2,0.006519751988736827
8,2025,3,0.004684090209184609
8,2025,4,0.003471306403426947
9,1977,1,0.034091868958926186
9,1977,2,0.040691347929196535
9,1977,3,0.04823608517188899
9,1977,4,0.05464234646213583
9,1978,1,0.052994970141766455
9,1978,2,0.05611850874077715
9,1978,3,0.054283397204667606
9,1978,4,0.054578925946005136
9,1979,1,0.0525081167699619
9,1979,2,0.043641686453839694
9,1979,3,0.03552944809133119
9,1979,4,0.02828084403235006
9,1980,1,0.02002389862490318
9,1980,2,0.0011100910684369806
9,1980,3,-0.0059801347234468795
9,1980,4,-0.001667637679849451
9,1981,1,0.001413447784610927
9,1981,2,0.01602533504530057
9,1981,3,0.02312626223410383
9,1981,4,0.008895683690420271
9,1982,1,-0.006492401574559206
9,1982,2,-0.021076980884197787
9,1982,3,-0.03079588175724405
9,1982,4,-0.029347021538271314
9,1983,1,-0.02088289496997285
9,1983,2,-0.004224768785631067
9,1983,3,0.01797066710914015
9,1983,4,0.04376727599268707
9,1984,1,0.055798019461430266
9,1984,2,0.05905237337143061
9,1984,3,0.05608345633617893
9,1984,4,0.048994500349325586
9,1985,1,0.04121223890446893
9,1985,2,0.03436726762231044
9,1985,3,0.028521326181143995
9,1985,4,0.025563703570964876
9,1986,1,0.02213387172581438
9,1986,2,0.0188573828276868
9,1986,3,0.020938372928407178
9,1986,4,0.021243541066245226
9,1987,1,0.021163705271949128
9,1987,2,0.02556964765458592
9,1987,3,0.028922483574066786
9,1987,4,0.03270274737929828
9,1988,1,0.03359285332240755
9,1988,2,0.03391973971471052
9,1988,3,0.034176403330369795
9,1988,4,0.031303031824190676
9,1989,1,0.031603104273904885
9,1989,2,0.028724427260068134
9,1989,3,0.02397062491005978
9,1989,4,0.017701110559045906
9,1990,1,0.01624308391930539
9,1990,2,0.012712515158255904
9,1990,3,0.006676476997904256
9,1990,4,0.0015179795530982886
9,1991,1,-0.009768094789005626
9,1991,2,-0.01565037035904763
9,1991,3,-0.013571370779429314
9,1991,4,-0.010271724035224512
9,1992,1,-0.005330039635192337
9,1992,2,0.00273965750798116
9,1992,3,0.0033360296098998194
9,1992,4,0.007774895033777501
9,1993,1,0.016157939620142517
9,1993,2,0.01854684368181206
9,1993,3,0.02328303361594631
9,1993,4,0.027989762251770668
9,1994,1,0.029479903330640142
9,1994,2,0.03532492729210263
9,1994,3,0.038235478008217326
9,1994,4,0.0392110101573981
9,1995,1,0.0379675759552732
9,1995,2,0.03174426718755919
9,1995,3,0.02568801600100842
9,1995,4,0.02096760097609593
9,1996,1,0.018650262920322673
9,1996,2,0.022904898522213796
9,1996,3,0.025389476713871553
9,1996,4,0.02718220169669635
9,1997,1,0.029386905458089436
9,1997,2,0.031121409877398202
9,1997,3,0.029224013226449352
9,1997,4,0.03205381022071254
9,1998,1,0.032197269424975875
9,1998,2,0.030629500561111377
9,1998,3,0.028122398565433016
9,1998,4,0.02581370500808181
9,1999,1,0.02435022552044651
9,1999,2,0.024363836559114786
9,1999,3,0.02475584312296322
9,1999,4,0.02264264327756666
9,2000,1,0.022968194762297608
9,2000,2,0.021705694061568272
9,2000,3,0.018676210019890952
9,2000,4,0.015076578043971335
9,2001,1,0.01138222447598933
9,2001,2,0.002680797622597603
9,2001,3,-0.0021445959833998407
9,2001,4,-0.007951032517540828
9,2002,1,-0.016506277285354923
9,2002,2,-0.013348951929068627
9,2002,3,-0.01149850522369704
9,2002,4,-0.0053091458077536525
9,2003,1,-0.0020607890514511254
9,2003,2,-0.003618602226551384
9,2003,3,-0.0017493339523833257
9,2003,4,0.0002866956589173508
9,2004,1,0.004401688165662701
9,2004,2,0.012072288214532597
9,2004,3,0.01578384119168305
9,2004,4,0.017577150124924727
9,2005,1,0.017486935314378314
9,2005,2,0.017205707238110487
9,2005,3,0.020218696322636707
9,2005,4,0.01888186663015468
9,2006,1,0.022434920758078267
9,2006,2,0.021026461586400442
9,2006,3,0.01767197927395241
9,2006,4,0.015450676942471743
9,2007,1,0.013524814878424905
9,2007,2,0.011422640163429094
9,2007,3,0.008767407645535826
9,2007,4,0.00733771322743019
9,2008,1,0.0041757009807154456
9,2008,2,-0.0030478652548239157
9,2008,3,-0.009598639236576455
9,2008,4,-0.02336773591133512
9,2009,1,-0.04148893567634271
9,2009,2,-0.055853687883950474
9,2009,3,-0.056708683242777336
9,2009,4,-0.04710239384998897
9,2010,1,-0.028197765244961523
9,2010,2,-0.009510859644924636
9,2010,3,9.940674945388916e-05
9,2010,4,0.008553427887716068
9,2011,1,0.013203307714338567
9,2011,2,0.015211037278228721
9,2011,3,0.017793043398956567
9,2011,4,0.01819390787308089
9,2012,1,0.02140633416710385
9,2012,2,0.019380373627627068
9,2012,3,0.019158114761270814
9,2012,4,0.01872324672316711
9,2013,1,0.01634769295584011
9,2013,2,0.017799600227248805
9,2013,3,0.018464191402381255
9,2013,4,0.018644160138963244
9,2014,1,0.01773492314369056
9,2014,2,0.019551985033850635
9,2014,3,0.021770917767451367
9,2014,4,0.022429855405709975
9,2015,1,0.024090112994063443
9,2015,2,0.02409709212005191
9,2015,3,0.022960714006454802
9,2015,4,0.022244952301469105
9,2016,1,0.02044624916560714
9,2016,2,0.01957114576121577
9,2016,3,0.01840810115182842
9,2016,4,0.016932150386612905
9,2017,1,0.018358110352785947
9,2017,2,0.017726968717559622
9,2017,3,0.01670352108416305
9,2017,4,0.01611716824920367
9,2018,1,0.01668170176765437
9,2018,2,0.018225914626230452
9,2018,3,0.01699248186252958
9,2018,4,0.01624851247456622
9,2019,1,0.015180136760358086
9,2019,2,0.014339221217694605
9,2019,3,0.014573325559571556
9,2019,4,0.013683347848674048
9,2020,1,0.010991113884056956
9,2020,2,-0.08999777782030977
9,2020,3,-0.051385462362524253
9,2020,4,-0.03807977939716161
9,2021,1,-0.03410854171568114
9,2021,2,0.06995502908222492
9,2021,3,0.03831900841686761
9,2021,4,0.03617660860790273
9,2022,1,0.040763453446448765
9,2022,2,0.0422280091867924
9,2022,3,0.038361068629396915
9,2022,4,0.031642605103273436
9,2023,1,0.02638296557957647
9,2023,2,0.02109528551706529
9,2023,3,0.015990027804598475
9,2023,4,0.014232991834783607
9,2024,1,0.014037233129043139
9,2024,2,0.012374610483661402
9,2024,3,0.007856131802993561
9,2024,4,0.007980485820888054
9,2025,1,0.008573303127576315
9,2025,2,0.007364386052467814
9,2025,3,0.004822407846533306
9,2025,4,0.003872038786467423
10,1978,1,0.0476704601029595
10,1978,2,0.05225214549121947
10,1978,3,0.050765242160941346
10,1978,4,0.04770104133110534
10,1979,1,0.046525405486171505
10,1979,2,0.03883153495773178
10,1979,3,0.032763049191460135
10,1979,4,0.02471502648133486
10,1980,1,0.019255550624357156
10,1980,2,0.00714371725926832
10,1980,3,7.861721234952458e-05
10,1980,4,0.003639996009696976
10,1981,1,0.0029373768050986538
10,1981,2,0.015468183303642434
10,1981,3,0.019327418970744307
10,1981,4,0.006212688911871184
10,1982,1,-0.003706394760242464
10,1982,2,-0.012126446894017411
10,1982,3,-0.02135483083383973
10,1982,4,-0.022137848686168304
10,1983,1,-0.010464604803119969
10,1983,2,0.0022907044230994537
10,1983,3,0.020794763809461138
10,1983,4,0.03956596387756968
10,1984,1,0.0506029305077807
10,1984,2,0.05459954905075875
10,1984,3,0.05124075704625169
10,1984,4,0.04733744349431332
10,1985,1,0.038933777189957816
10,1985,2,0.03616857448811437
10,1985,3,0.03229248161920828
10,1985,4,0.030336217881811903
10,1986,1,0.025370740677247774
10,1986,2,0.02402305947507666
10,1986,3,0.023012404921262518
10,1986,4,0.022503089788394836
10,1987,1,0.024633312519505467
10,1987,2,0.028736416252429686
10,1987,3,0.03086561896453658
10,1987,4,0.03272254280903522
10,1988,1,0.033628919730473605
10,1988,2,0.03280108539209527
10,1988,3,0.03352311428106756
10,1988,4,0.03170467553140731
10,1989,1,0.03141329906595719
10,1989,2,0.02741045531688865
10,1989,3,0.02546691710398181
10,1989,4,0.020977846549721114
10,1990,1,0.01909582916282114
10,1990,2,0.013915051819316378
10,1990,3,0.008711388200591537
10,1990,4,0.0056245464246385095
10,1991,1,-0.007160008948705429
10,1991,2,-0.014088694447297496
10,1991,3,-0.014446863332464468
10,1991,4,-0.009641309511538297
10,1992,1,-0.005050515696372623
10,1992,2,0.002806853089851914
10,1992,3,0.0047476212305786036
10,1992,4,0.00898323664138966
10,1993,1,0.016771712076868943
10,1993,2,0.01887791953423742
10,1993,3,0.024111149439089458
10,1993,4,0.029554262768870243
10,1994,1,0.02948419532815741
10,1994,2,0.03267313835778762
10,1994,3,0.03608957108583195
10,1994,4,0.03684756085437501
10,1995,1,0.035330555618146624
10,1995,2,0.028223979156084503
10,1995,3,0.023235132640173847
10,1995,4,0.019997885931566508
10,1996,1,0.016633798418891073
10,1996,2,0.020443722394179405
10,1996,3,0.023208203326455085
10,1996,4,0.02416375250909176
10,1997,1,0.026577658807190555
10,1997,2,0.02762140841533381
10,1997,3,0.02751761875076117
10,1997,4,0.030473440123593105
10,1998,1,0.02860563890903723
10,1998,2,0.028014497341508793
10,1998,3,0.028348777027453698
10,1998,4,0.026833918323946
10,1999,1,0.027025503726526994
10,1999,2,0.02659857523024059
10,1999,3,0.024336096777387312
10,1999,4,0.024486696648280855
10,2000,1,0.024636110172520174
10,2000,2,0.0213909369045679
10,2000,3,0.017687338779805148
10,2000,4,0.014438231568149294
10,2001,1,0.010806473471254645
10,2001,2,0.0033421238028335095
10,2001,3,-0.002272496845184888
10,2001,4,-0.011058013751997529
10,2002,1,-0.017388780331276634
10,2002,2,-0.013014879301718296
10,2002,3,-0.008366078451630657
10,2002,4,-0.0031710480488555902
10,2003,1,-0.0024562299490422435
10,2003,2,-0.0018519681823236525
10,2003,3,0.0006676079037614332
10,2003,4,0.001144923509873364
10,2004,1,0.0045529658049074774
10,2004,2,0.01184956547158384
10,2004,3,0.014112480229975842
10,2004,4,0.015610980743078245
10,2005,1,0.0162706442324972
10,2005,2,0.017082982438523336
10,2005,3,0.020109284862010586
10,2005,4,0.019780471112501558
10,2006,1,0.023171481734513385
10,2006,2,0.021481876784280086
10,2006,3,0.01685094831957959
10,2006,4,0.014817099054325747
10,2007,1,0.012108421424705295
10,2007,2,0.011329123638451906
10,2007,3,0.008957355368655195
10,2007,4,0.006707935090444889
10,2008,1,0.0034319079214955714
10,2008,2,-0.0027705038504872606
10,2008,3,-0.010580677060220037
10,2008,4,-0.023001525034480635
10,2009,1,-0.04114687675472176
10,2009,2,-0.05040285269462637
10,2009,3,-0.051846678806015324
10,2009,4,-0.04505384524290292
10,2010,1,-0.027412425134231574
10,2010,2,-0.008836558635034722
10,2010,3,-0.0014937500251587233
10,2010,4,0.005611097776496736
10,2011,1,0.008985040557072723
10,2011,2,0.011715848700283181
10,2011,3,0.014682539840452603
10,2011,4,0.01589908218189987
10,2012,1,0.018976346432829014
10,2012,2,0.017421028611645056
10,2012,3,0.01638936060604002
10,2012,4,0.01714770542933852
10,2013,1,0.01606286893631492
10,2013,2,0.017147535315068217
10,2013,3,0.01814483880946343
10,2013,4,0.018432527502031386
10,2014,1,0.01818384259066655
10,2014,2,0.018881260724177062
10,2014,3,0.02057196896779192
10,2014,4,0.020822722008298433
10,2015,1,0.02303893431225182
10,2015,2,0.024267644996845437
